OrderID,OrderDate,Market,Country,ISO3,Segment,Category,SubCategory,Quantity,Discount,Sales,Profit
ORD-103963,2022-04-19,LATAM,Brazil,BRA,Consumer,Office Supplies,Art,4,0.0,97.24,6.95
ORD-108735,2022-04-19,Europe,United Kingdom,GBR,Home Office,Furniture,Furnishings,7,0.2,190.61,10.94
ORD-104669,2022-04-19,US,United States,USA,Home Office,Furniture,Tables,6,0.0,3494.52,-201.68
ORD-114735,2022-04-19,Europe,Spain,ESP,Corporate,Technology,Machines,1,0.2,2484.49,-361.84
ORD-106530,2022-04-19,APAC,China,CHN,Consumer,Office Supplies,Appliances,6,0.0,2248.74,78.27
ORD-112670,2022-04-19,APAC,Japan,JPN,Corporate,Technology,Machines,2,0.0,3202.92,270.57
ORD-102120,2022-04-19,APAC,Australia,AUS,Consumer,Office Supplies,Appliances,3,0.0,326.88,42.83
ORD-109462,2022-04-19,APAC,China,CHN,Consumer,Office Supplies,Binders,3,0.2,211.62,-5.21
ORD-101651,2022-04-19,Europe,Spain,ESP,Consumer,Office Supplies,Paper,4,0.2,41.92,2.09
ORD-112627,2022-04-19,APAC,Australia,AUS,Consumer,Office Supplies,Storage,1,0.0,115.2,10.22
ORD-107477,2022-04-20,Europe,France,FRA,Corporate,Furniture,Bookcases,1,0.2,340.75,-1.81
ORD-119859,2022-04-20,Middle East,United Arab Emirates,ARE,Consumer,Office Supplies,Labels,8,0.2,126.64,6.9
ORD-102876,2022-04-20,US,United States,USA,Home Office,Technology,Machines,5,0.1,6167.4,90.27
ORD-105055,2022-04-20,Africa,Nigeria,NGA,Consumer,Office Supplies,Appliances,3,0.0,1271.22,-42.69
ORD-115214,2022-04-20,Europe,United Kingdom,GBR,Consumer,Furniture,Bookcases,7,0.1,2876.44,0.77
ORD-116830,2022-04-20,APAC,China,CHN,Corporate,Furniture,Bookcases,1,0.0,628.06,56.31
ORD-104792,2022-04-20,Middle East,United Arab Emirates,ARE,Corporate,Technology,Phones,8,0.0,7076.4,1183.17
ORD-104081,2022-04-20,LATAM,Argentina,ARG,Home Office,Furniture,Furnishings,1,0.0,194.92,22.73
ORD-104821,2022-04-20,Europe,United Kingdom,GBR,Home Office,Office Supplies,Storage,8,0.4,588.48,-49.95
ORD-106982,2022-04-20,US,United States,USA,Consumer,Office Supplies,Art,3,0.1,125.01,11.95
ORD-104562,2022-04-20,APAC,Australia,AUS,Consumer,Office Supplies,Appliances,6,0.3,925.5,-137.49
ORD-114751,2022-04-20,LATAM,Brazil,BRA,Consumer,Office Supplies,Storage,2,0.1,183.42,-2.11
ORD-103220,2022-04-20,US,United States,USA,Consumer,Furniture,Tables,3,0.2,670.77,-101.06
ORD-113762,2022-04-20,Europe,Germany,DEU,Home Office,Furniture,Chairs,3,0.0,578.73,88.7
ORD-117768,2022-04-20,US,United States,USA,Home Office,Furniture,Chairs,5,0.2,1728.7,9.6
ORD-101897,2022-04-21,Africa,Nigeria,NGA,Consumer,Office Supplies,Art,7,0.2,49.56,-1.99
ORD-106727,2022-04-21,Europe,France,FRA,Consumer,Furniture,Tables,7,0.1,5547.36,-547.18
ORD-104842,2022-04-21,Europe,Italy,ITA,Corporate,Office Supplies,Appliances,2,0.1,189.56,0.73
ORD-109545,2022-04-21,APAC,India,IND,Consumer,Technology,Copiers,6,0.1,7919.52,46.34
ORD-101052,2022-04-21,APAC,Singapore,SGP,Corporate,Technology,Phones,8,0.0,3900.48,575.9
ORD-110233,2022-04-21,Europe,Italy,ITA,Home Office,Office Supplies,Labels,4,0.0,37.68,9.15
ORD-100660,2022-04-21,Europe,Germany,DEU,Corporate,Office Supplies,Appliances,2,0.2,557.42,-14.65
ORD-119583,2022-04-21,APAC,China,CHN,Consumer,Office Supplies,Art,1,0.0,54.4,6.08
ORD-118820,2022-04-21,APAC,Japan,JPN,Consumer,Office Supplies,Paper,8,0.3,173.12,9.25
ORD-113996,2022-04-21,APAC,India,IND,Consumer,Technology,Copiers,4,0.1,4137.44,478.14
ORD-107218,2022-04-21,APAC,China,CHN,Corporate,Furniture,Furnishings,2,0.0,299.3,33.36
ORD-103331,2022-04-21,Africa,South Africa,ZAF,Corporate,Technology,Phones,1,0.1,129.99,6.23
ORD-104545,2022-04-21,APAC,India,IND,Consumer,Office Supplies,Appliances,8,0.3,1790.88,-418.37
ORD-110449,2022-04-21,APAC,Japan,JPN,Corporate,Office Supplies,Art,5,0.0,117.1,13.02
ORD-103282,2022-04-22,APAC,Japan,JPN,Corporate,Office Supplies,Storage,8,0.3,2157.92,-158.4
ORD-105730,2022-04-22,Europe,Germany,DEU,Home Office,Furniture,Bookcases,5,0.1,3733.0,221.77
ORD-116190,2022-04-22,US,Canada,CAN,Corporate,Technology,Copiers,6,0.0,7627.68,1565.8
ORD-117298,2022-04-22,LATAM,Mexico,MEX,Corporate,Office Supplies,Paper,3,0.0,62.07,11.61
ORD-112935,2022-04-22,Middle East,Saudi Arabia,SAU,Consumer,Furniture,Bookcases,4,0.0,2888.44,285.33
ORD-116469,2022-04-22,Africa,Nigeria,NGA,Consumer,Technology,Machines,1,0.0,2296.41,1.84
ORD-115381,2022-04-22,US,United States,USA,Home Office,Office Supplies,Storage,7,0.4,1687.84,-193.11
ORD-112618,2022-04-22,APAC,China,CHN,Home Office,Office Supplies,Labels,6,0.1,34.08,4.11
ORD-106386,2022-04-22,APAC,India,IND,Corporate,Furniture,Bookcases,1,0.2,435.99,-38.67
ORD-115326,2022-04-22,APAC,Australia,AUS,Corporate,Office Supplies,Art,4,0.1,40.12,3.02
ORD-119615,2022-04-22,US,Canada,CAN,Corporate,Office Supplies,Binders,6,0.1,417.12,35.06
ORD-114756,2022-04-22,Europe,United Kingdom,GBR,Corporate,Office Supplies,Appliances,8,0.0,2726.8,199.73
ORD-115572,2022-04-22,Africa,South Africa,ZAF,Corporate,Office Supplies,Art,3,0.2,78.54,-0.36
ORD-116717,2022-04-22,Africa,Egypt,EGY,Corporate,Office Supplies,Paper,4,0.1,77.32,9.89
ORD-104778,2022-04-22,APAC,Australia,AUS,Home Office,Office Supplies,Appliances,7,0.3,2689.68,-190.84
ORD-119288,2022-04-22,Middle East,United Arab Emirates,ARE,Corporate,Office Supplies,Paper,7,0.1,295.19,24.81
ORD-104922,2022-04-22,APAC,Australia,AUS,Home Office,Office Supplies,Paper,8,0.0,92.24,21.64
ORD-117369,2022-04-22,APAC,Australia,AUS,Corporate,Furniture,Chairs,8,0.0,4105.12,342.84
ORD-102157,2022-04-22,US,Canada,CAN,Corporate,Office Supplies,Storage,8,0.4,1849.2,-264.53
ORD-113581,2022-04-22,Europe,United Kingdom,GBR,Consumer,Technology,Machines,3,0.0,6864.24,346.66
ORD-112283,2022-04-23,Europe,Germany,DEU,Consumer,Office Supplies,Labels,8,0.1,172.96,27.04
ORD-101605,2022-04-23,APAC,Singapore,SGP,Corporate,Office Supplies,Binders,6,0.0,146.34,28.35
ORD-116352,2022-04-23,APAC,Australia,AUS,Consumer,Office Supplies,Storage,2,0.2,457.28,-4.48
ORD-114045,2022-04-23,US,Canada,CAN,Consumer,Office Supplies,Appliances,4,0.0,885.56,53.21
ORD-114853,2022-04-23,Europe,United Kingdom,GBR,Home Office,Furniture,Bookcases,3,0.0,1560.09,187.98
ORD-105068,2022-04-23,Africa,Egypt,EGY,Consumer,Furniture,Chairs,3,0.0,499.83,29.3
ORD-119748,2022-04-23,Africa,Egypt,EGY,Consumer,Furniture,Chairs,2,0.2,672.9,-66.46
ORD-108700,2022-04-23,US,Canada,CAN,Consumer,Office Supplies,Paper,2,0.0,52.4,10.13
ORD-112168,2022-04-23,APAC,India,IND,Home Office,Furniture,Bookcases,2,0.2,935.02,-65.56
ORD-116395,2022-04-23,Europe,Italy,ITA,Consumer,Furniture,Bookcases,4,0.3,1252.16,-93.67
ORD-117345,2022-04-23,APAC,India,IND,Corporate,Office Supplies,Labels,4,0.1,12.76,1.55
ORD-111548,2022-04-23,US,United States,USA,Consumer,Office Supplies,Appliances,8,0.1,1969.92,100.59
ORD-107358,2022-04-23,US,Canada,CAN,Consumer,Office Supplies,Appliances,6,0.0,1073.52,89.93
ORD-115756,2022-04-23,Africa,South Africa,ZAF,Consumer,Furniture,Chairs,1,0.0,148.81,17.81
ORD-118310,2022-04-24,Europe,United Kingdom,GBR,Corporate,Office Supplies,Binders,5,0.2,373.75,9.56
ORD-113875,2022-04-24,APAC,China,CHN,Consumer,Office Supplies,Binders,3,0.2,113.61,3.46
ORD-114597,2022-04-24,US,United States,USA,Home Office,Technology,Accessories,1,0.0,230.1,51.51
ORD-117987,2022-04-24,Europe,Spain,ESP,Consumer,Furniture,Bookcases,2,0.0,620.6,24.43
ORD-107328,2022-04-24,APAC,Japan,JPN,Consumer,Technology,Copiers,2,0.0,3152.2,473.58
ORD-107845,2022-04-24,Africa,Egypt,EGY,Corporate,Furniture,Furnishings,8,0.0,655.76,55.48
ORD-105149,2022-04-24,Europe,United Kingdom,GBR,Home Office,Furniture,Chairs,2,0.1,259.08,4.37
ORD-114579,2022-04-24,APAC,Japan,JPN,Consumer,Furniture,Tables,1,0.0,226.78,-7.81
ORD-112020,2022-04-24,APAC,China,CHN,Consumer,Office Supplies,Paper,4,0.1,109.04,16.99
ORD-103640,2022-04-24,US,United States,USA,Home Office,Furniture,Tables,3,0.2,2172.96,-399.36
ORD-114770,2022-04-25,Europe,Italy,ITA,Consumer,Office Supplies,Appliances,7,0.4,3455.55,-593.1
ORD-103621,2022-04-25,US,United States,USA,Home Office,Furniture,Bookcases,3,0.2,734.7,-30.65
ORD-118116,2022-04-25,LATAM,Argentina,ARG,Home Office,Office Supplies,Binders,3,0.0,88.74,9.58
ORD-116369,2022-04-25,APAC,Australia,AUS,Corporate,Office Supplies,Labels,8,0.4,180.08,-5.33
ORD-116401,2022-04-25,APAC,China,CHN,Home Office,Furniture,Bookcases,2,0.1,772.66,-28.5
ORD-112821,2022-04-25,Europe,United Kingdom,GBR,Home Office,Technology,Phones,5,0.0,2923.45,368.34
ORD-105339,2022-04-25,Europe,Germany,DEU,Corporate,Furniture,Chairs,5,0.4,1898.2,-293.35
ORD-112892,2022-04-25,US,United States,USA,Corporate,Office Supplies,Binders,5,0.1,370.85,44.97
ORD-102504,2022-04-25,Europe,Germany,DEU,Consumer,Office Supplies,Binders,2,0.1,53.42,8.91
ORD-103851,2022-04-25,Europe,Spain,ESP,Consumer,Furniture,Bookcases,5,0.0,3588.15,442.94
ORD-108297,2022-04-26,APAC,Australia,AUS,Home Office,Office Supplies,Paper,4,0.0,171.56,39.41
ORD-100595,2022-04-26,APAC,Australia,AUS,Home Office,Office Supplies,Art,7,0.0,43.4,5.08
ORD-103678,2022-04-26,US,United States,USA,Corporate,Office Supplies,Art,6,0.1,191.16,3.28
ORD-118328,2022-04-26,US,United States,USA,Home Office,Furniture,Bookcases,8,0.0,4204.24,376.32
ORD-103509,2022-04-26,LATAM,Brazil,BRA,Home Office,Furniture,Furnishings,8,0.3,728.4,-94.45
ORD-108002,2022-04-26,APAC,India,IND,Corporate,Office Supplies,Paper,7,0.2,118.3,3.26
ORD-100474,2022-04-26,LATAM,Brazil,BRA,Consumer,Furniture,Furnishings,3,0.1,175.08,4.1
ORD-115600,2022-04-26,Europe,Italy,ITA,Corporate,Furniture,Bookcases,2,0.2,1354.76,-66.82
ORD-102981,2022-04-26,APAC,India,IND,Consumer,Technology,Accessories,3,0.1,618.06,52.85
ORD-114303,2022-04-26,Europe,Germany,DEU,Consumer,Office Supplies,Labels,2,0.2,18.18,1.95
ORD-103757,2022-04-26,US,United States,USA,Consumer,Technology,Phones,7,0.1,4392.08,606.09
ORD-100896,2022-04-26,Europe,Spain,ESP,Consumer,Office Supplies,Paper,4,0.0,182.32,26.66
ORD-112450,2022-04-27,Europe,France,FRA,Corporate,Office Supplies,Storage,7,0.0,1460.9,168.17
ORD-104859,2022-04-27,US,Canada,CAN,Corporate,Office Supplies,Paper,4,0.1,76.44,12.95
ORD-118696,2022-04-27,Europe,Germany,DEU,Consumer,Technology,Copiers,1,0.1,579.77,88.68
ORD-117073,2022-04-27,Europe,United Kingdom,GBR,Corporate,Office Supplies,Binders,5,0.0,189.25,18.91
ORD-118794,2022-04-27,Europe,Netherlands,NLD,Consumer,Furniture,Tables,6,0.2,3038.76,-559.61
ORD-111904,2022-04-27,Europe,Netherlands,NLD,Consumer,Office Supplies,Art,3,0.1,174.9,16.62
ORD-112272,2022-04-27,LATAM,Brazil,BRA,Corporate,Technology,Phones,8,0.0,3574.24,184.63
ORD-117051,2022-04-27,Europe,United Kingdom,GBR,Home Office,Furniture,Chairs,7,0.0,2307.41,147.42
ORD-104471,2022-04-27,LATAM,Brazil,BRA,Consumer,Office Supplies,Paper,5,0.0,188.65,21.86
ORD-103014,2022-04-27,US,United States,USA,Consumer,Office Supplies,Appliances,1,0.0,306.75,41.27
ORD-108661,2022-04-27,APAC,China,CHN,Consumer,Technology,Accessories,3,0.0,465.51,77.66
ORD-114494,2022-04-27,LATAM,Mexico,MEX,Consumer,Office Supplies,Appliances,3,0.0,1019.91,88.15
ORD-116510,2022-04-27,Europe,Spain,ESP,Consumer,Furniture,Tables,1,0.1,836.94,-107.44
ORD-112578,2022-04-27,US,United States,USA,Home Office,Furniture,Bookcases,8,0.0,4963.6,506.78
ORD-106298,2022-04-27,US,Canada,CAN,Consumer,Furniture,Tables,3,0.0,985.62,-79.16
ORD-109670,2022-04-28,Europe,Italy,ITA,Consumer,Technology,Machines,8,0.0,19987.84,17.71
ORD-108505,2022-04-28,Europe,Netherlands,NLD,Consumer,Furniture,Bookcases,8,0.0,3125.84,355.32
ORD-116265,2022-04-28,US,United States,USA,Consumer,Office Supplies,Art,8,0.0,309.44,56.88
ORD-106695,2022-04-28,Africa,Egypt,EGY,Corporate,Furniture,Bookcases,2,0.3,1211.1,-141.14
ORD-110975,2022-04-28,Europe,Italy,ITA,Corporate,Technology,Accessories,6,0.4,1314.72,-69.69
ORD-113549,2022-04-28,Africa,Egypt,EGY,Home Office,Office Supplies,Paper,3,0.0,80.73,12.65
ORD-102122,2022-04-28,LATAM,Mexico,MEX,Consumer,Technology,Copiers,6,0.0,8378.28,1459.04
ORD-109436,2022-04-28,Europe,France,FRA,Consumer,Office Supplies,Paper,7,0.0,309.26,60.02
ORD-118145,2022-04-28,LATAM,Brazil,BRA,Consumer,Office Supplies,Appliances,7,0.0,865.62,0.48
ORD-110721,2022-04-28,US,United States,USA,Home Office,Furniture,Bookcases,3,0.1,1915.68,160.96
ORD-109360,2022-04-28,APAC,Japan,JPN,Home Office,Office Supplies,Appliances,6,0.0,1162.68,114.76
ORD-116607,2022-04-28,Europe,United Kingdom,GBR,Home Office,Office Supplies,Art,1,0.0,10.82,1.12
ORD-104259,2022-04-28,US,United States,USA,Consumer,Furniture,Tables,1,0.2,568.32,-74.52
ORD-107311,2022-04-29,US,United States,USA,Consumer,Furniture,Chairs,6,0.0,3578.1,517.63
ORD-119295,2022-04-29,APAC,India,IND,Home Office,Technology,Phones,4,0.1,963.48,36.25
ORD-106549,2022-04-29,LATAM,Brazil,BRA,Consumer,Technology,Copiers,7,0.2,3936.52,-91.42
ORD-119695,2022-04-29,US,United States,USA,Consumer,Furniture,Tables,2,0.0,1273.9,-128.33
ORD-102072,2022-04-29,APAC,India,IND,Home Office,Technology,Phones,6,0.1,2124.66,20.71
ORD-117689,2022-04-29,Africa,South Africa,ZAF,Consumer,Office Supplies,Labels,2,0.0,59.88,8.32
ORD-102016,2022-04-29,US,United States,USA,Corporate,Technology,Phones,1,0.1,167.39,12.58
ORD-118672,2022-04-29,LATAM,Mexico,MEX,Consumer,Furniture,Furnishings,5,0.0,760.9,101.61
ORD-104194,2022-04-29,Europe,France,FRA,Consumer,Technology,Machines,5,0.2,5704.55,-593.93
ORD-109703,2022-04-29,Europe,Netherlands,NLD,Corporate,Technology,Copiers,3,0.0,3563.55,670.28
ORD-118690,2022-04-29,Europe,United Kingdom,GBR,Consumer,Office Supplies,Art,5,0.0,63.6,4.38
ORD-103817,2022-04-29,Europe,United Kingdom,GBR,Corporate,Furniture,Tables,2,0.0,1881.96,-83.75
ORD-111484,2022-04-29,Africa,South Africa,ZAF,Corporate,Office Supplies,Appliances,8,0.1,926.8,-19.97
ORD-104161,2022-04-30,Europe,United Kingdom,GBR,Corporate,Office Supplies,Labels,6,0.3,86.64,4.02
ORD-113579,2022-04-30,US,United States,USA,Consumer,Furniture,Tables,5,0.0,2272.8,-27.79
ORD-106918,2022-04-30,APAC,India,IND,Consumer,Technology,Phones,5,0.2,4953.7,-455.37
ORD-117434,2022-04-30,Europe,France,FRA,Corporate,Office Supplies,Labels,2,0.0,12.86,2.59
ORD-111903,2022-04-30,Europe,Spain,ESP,Consumer,Furniture,Chairs,3,0.1,1054.71,-33.45
ORD-104485,2022-04-30,Europe,United Kingdom,GBR,Home Office,Office Supplies,Labels,7,0.0,80.71,18.62
ORD-114401,2022-04-30,Europe,United Kingdom,GBR,Corporate,Furniture,Bookcases,6,0.1,2246.58,67.77
ORD-108420,2022-04-30,LATAM,Mexico,MEX,Consumer,Office Supplies,Appliances,3,0.1,1150.02,-32.16
ORD-103218,2022-04-30,Middle East,Saudi Arabia,SAU,Consumer,Office Supplies,Binders,4,0.0,81.84,9.99
ORD-100513,2022-04-30,Europe,United Kingdom,GBR,Corporate,Furniture,Chairs,6,0.0,1408.74,171.4
ORD-115349,2022-04-30,Europe,United Kingdom,GBR,Consumer,Technology,Phones,5,0.0,3965.75,440.45
ORD-104891,2022-04-30,APAC,China,CHN,Corporate,Technology,Phones,3,0.3,2618.19,-195.03
ORD-108478,2022-04-30,APAC,China,CHN,Consumer,Office Supplies,Art,8,0.2,164.08,-5.09
ORD-108801,2022-04-30,US,Canada,CAN,Corporate,Furniture,Bookcases,1,0.0,661.58,61.84
ORD-119127,2022-05-01,Europe,Germany,DEU,Corporate,Furniture,Tables,2,0.3,1552.94,-322.63
ORD-107763,2022-05-01,APAC,Singapore,SGP,Corporate,Technology,Machines,3,0.0,6437.82,417.72
ORD-117100,2022-05-01,LATAM,Brazil,BRA,Consumer,Technology,Machines,5,0.0,9401.95,538.83
ORD-100999,2022-05-01,Europe,United Kingdom,GBR,Home Office,Technology,Machines,8,0.1,2449.04,-31.49
ORD-109980,2022-05-01,Europe,Spain,ESP,Corporate,Technology,Copiers,7,0.4,2546.53,-302.01
ORD-111063,2022-05-01,US,United States,USA,Consumer,Furniture,Tables,2,0.1,1221.76,-150.18
ORD-105879,2022-05-01,APAC,China,CHN,Consumer,Office Supplies,Storage,2,0.1,456.44,19.35
ORD-115685,2022-05-01,Europe,Italy,ITA,Corporate,Office Supplies,Appliances,3,0.0,1078.71,-1.51
ORD-111444,2022-05-01,US,United States,USA,Consumer,Office Supplies,Appliances,6,0.0,439.62,51.17
ORD-119739,2022-05-01,APAC,China,CHN,Corporate,Furniture,Tables,5,0.0,1015.95,-101.56
ORD-108986,2022-05-01,APAC,India,IND,Consumer,Technology,Machines,3,0.1,4168.2,-477.39
ORD-104066,2022-05-02,Europe,Netherlands,NLD,Consumer,Furniture,Tables,1,0.0,489.49,-12.54
ORD-119651,2022-05-02,Europe,United Kingdom,GBR,Corporate,Office Supplies,Binders,8,0.1,89.6,8.65
ORD-115958,2022-05-02,US,Canada,CAN,Home Office,Office Supplies,Storage,4,0.0,586.0,65.88
ORD-109128,2022-05-02,LATAM,Mexico,MEX,Corporate,Office Supplies,Storage,7,0.3,2023.35,-206.76
ORD-112643,2022-05-02,US,United States,USA,Corporate,Office Supplies,Appliances,2,0.3,912.72,-103.81
ORD-113054,2022-05-02,APAC,India,IND,Corporate,Technology,Machines,2,0.0,3284.66,192.35
ORD-100075,2022-05-02,Middle East,Saudi Arabia,SAU,Corporate,Office Supplies,Storage,1,0.0,156.33,13.16
ORD-116449,2022-05-02,LATAM,Brazil,BRA,Home Office,Office Supplies,Storage,8,0.1,1093.28,-76.38
ORD-112628,2022-05-02,APAC,Singapore,SGP,Consumer,Furniture,Chairs,7,0.0,2361.59,249.78
ORD-100156,2022-05-02,US,United States,USA,Corporate,Office Supplies,Binders,4,0.1,198.48,23.92
ORD-113082,2022-05-02,LATAM,Brazil,BRA,Consumer,Office Supplies,Labels,4,0.2,16.0,1.29
ORD-119003,2022-05-02,US,Canada,CAN,Corporate,Furniture,Chairs,7,0.0,3434.76,383.14
ORD-105309,2022-05-02,Middle East,United Arab Emirates,ARE,Corporate,Technology,Machines,2,0.4,418.64,-91.79
ORD-114121,2022-05-02,US,United States,USA,Home Office,Office Supplies,Binders,7,0.0,511.28,82.21
ORD-104673,2022-05-02,Africa,Egypt,EGY,Consumer,Furniture,Furnishings,2,0.3,120.12,-8.79
ORD-116068,2022-05-02,Middle East,Saudi Arabia,SAU,Consumer,Office Supplies,Binders,6,0.2,249.36,15.5
ORD-108931,2022-05-02,LATAM,Argentina,ARG,Consumer,Technology,Copiers,8,0.0,8329.68,632.7
ORD-105524,2022-05-02,US,United States,USA,Consumer,Furniture,Bookcases,6,0.0,4856.34,115.49
ORD-113190,2022-05-03,APAC,Australia,AUS,Home Office,Office Supplies,Appliances,8,0.3,1050.08,-147.24
ORD-117267,2022-05-03,Europe,United Kingdom,GBR,Consumer,Furniture,Chairs,5,0.0,1073.15,139.39
ORD-110824,2022-05-03,US,United States,USA,Corporate,Technology,Accessories,7,0.1,1670.06,286.96
ORD-115947,2022-05-03,Europe,Germany,DEU,Consumer,Office Supplies,Art,3,0.0,22.41,4.78
ORD-110432,2022-05-04,APAC,Japan,JPN,Corporate,Furniture,Tables,6,0.0,5126.88,-224.81
ORD-114533,2022-05-04,Africa,South Africa,ZAF,Consumer,Office Supplies,Storage,7,0.1,1149.47,-10.83
ORD-102816,2022-05-04,US,United States,USA,Consumer,Technology,Accessories,6,0.0,679.32,125.31
ORD-119162,2022-05-04,Middle East,United Arab Emirates,ARE,Home Office,Office Supplies,Art,8,0.2,417.44,-0.76
ORD-109445,2022-05-04,Europe,United Kingdom,GBR,Home Office,Office Supplies,Binders,1,0.0,47.92,7.87
ORD-107422,2022-05-04,Europe,Germany,DEU,Consumer,Office Supplies,Storage,8,0.2,1120.88,26.31
ORD-108140,2022-05-04,US,United States,USA,Corporate,Office Supplies,Binders,5,0.2,151.35,8.57
ORD-111131,2022-05-04,US,United States,USA,Corporate,Office Supplies,Labels,3,0.0,21.54,5.6
ORD-109321,2022-05-04,Africa,Egypt,EGY,Consumer,Technology,Accessories,6,0.1,1567.14,107.12
ORD-116506,2022-05-04,US,United States,USA,Home Office,Furniture,Tables,8,0.3,7722.0,-1568.35
ORD-114802,2022-05-05,APAC,China,CHN,Consumer,Office Supplies,Art,1,0.1,18.7,0.82
ORD-104262,2022-05-05,APAC,Japan,JPN,Consumer,Office Supplies,Paper,6,0.1,190.92,25.34
ORD-117114,2022-05-05,LATAM,Brazil,BRA,Consumer,Furniture,Tables,5,0.1,1092.2,-203.89
ORD-114959,2022-05-05,Europe,France,FRA,Consumer,Furniture,Chairs,3,0.0,588.48,75.09
ORD-102967,2022-05-05,Europe,Spain,ESP,Consumer,Office Supplies,Art,5,0.2,190.05,-8.37
ORD-108474,2022-05-05,Europe,United Kingdom,GBR,Home Office,Office Supplies,Storage,3,0.0,685.77,85.68
ORD-108142,2022-05-05,APAC,Japan,JPN,Consumer,Office Supplies,Storage,7,0.0,2090.06,257.84
ORD-119047,2022-05-05,APAC,Australia,AUS,Home Office,Technology,Machines,3,0.1,1127.91,-89.99
ORD-106153,2022-05-05,APAC,China,CHN,Consumer,Office Supplies,Binders,8,0.1,236.88,19.24
ORD-101054,2022-05-05,US,United States,USA,Consumer,Furniture,Bookcases,4,0.1,1071.72,36.32
ORD-103849,2022-05-05,Europe,United Kingdom,GBR,Consumer,Office Supplies,Binders,6,0.0,282.66,43.49
ORD-103839,2022-05-05,US,United States,USA,Consumer,Furniture,Bookcases,8,0.4,6801.84,-1172.58
ORD-100704,2022-05-05,APAC,Japan,JPN,Consumer,Office Supplies,Labels,3,0.0,77.46,19.97
ORD-118164,2022-05-06,APAC,China,CHN,Consumer,Furniture,Chairs,2,0.2,865.38,-21.78
ORD-106344,2022-05-06,APAC,Japan,JPN,Consumer,Technology,Machines,2,0.4,4185.28,-971.8
ORD-114376,2022-05-06,APAC,Australia,AUS,Consumer,Office Supplies,Storage,7,0.3,857.01,-98.12
ORD-117993,2022-05-06,APAC,India,IND,Consumer,Technology,Accessories,4,0.1,351.68,49.14
ORD-104549,2022-05-06,Africa,South Africa,ZAF,Home Office,Technology,Accessories,1,0.0,238.49,29.72
ORD-102944,2022-05-06,APAC,India,IND,Home Office,Furniture,Furnishings,8,0.1,1344.88,39.02
ORD-104370,2022-05-06,US,United States,USA,Consumer,Furniture,Furnishings,6,0.0,127.44,13.16
ORD-112918,2022-05-06,APAC,China,CHN,Consumer,Office Supplies,Storage,4,0.0,291.44,28.09
ORD-101709,2022-05-06,APAC,Singapore,SGP,Consumer,Furniture,Furnishings,7,0.2,446.81,53.73
ORD-100406,2022-05-06,APAC,Australia,AUS,Consumer,Office Supplies,Storage,8,0.3,1251.84,-72.71
ORD-100690,2022-05-07,Africa,Nigeria,NGA,Corporate,Furniture,Chairs,4,0.0,573.96,42.29
ORD-109936,2022-05-07,Europe,Italy,ITA,Corporate,Technology,Accessories,7,0.0,1317.4,224.82
ORD-108640,2022-05-07,APAC,India,IND,Consumer,Office Supplies,Binders,4,0.0,313.32,34.09
ORD-111285,2022-05-07,APAC,China,CHN,Home Office,Technology,Copiers,2,0.1,1089.66,149.08
ORD-101352,2022-05-07,APAC,Australia,AUS,Consumer,Technology,Accessories,3,0.2,418.35,7.06
ORD-115239,2022-05-07,APAC,India,IND,Home Office,Office Supplies,Storage,3,0.1,236.25,0.89
ORD-106374,2022-05-07,APAC,China,CHN,Consumer,Office Supplies,Binders,4,0.2,213.52,7.64
ORD-106451,2022-05-07,Africa,South Africa,ZAF,Consumer,Office Supplies,Paper,8,0.0,54.24,7.92
ORD-110105,2022-05-07,Europe,United Kingdom,GBR,Corporate,Office Supplies,Art,4,0.0,160.48,24.97
ORD-106037,2022-05-07,Europe,Germany,DEU,Corporate,Technology,Accessories,3,0.4,490.62,-37.01
ORD-100266,2022-05-07,US,United States,USA,Consumer,Technology,Machines,7,0.0,14455.0,235.58
ORD-113164,2022-05-08,Europe,Germany,DEU,Consumer,Technology,Machines,7,0.3,2560.39,-289.28
ORD-102554,2022-05-08,US,United States,USA,Consumer,Technology,Accessories,2,0.1,52.38,3.15
